100040299	Gm49918
100040335	Gm20795
100040429	Gm20806
100040448	Btbd35f19
100040458	Btbd35f26
100040462	Mndal
100040482	Btbd35f2
100040531	Dynlt1f
100040533	Btbd35f5
100040545	Gm2832
100040563	Dynlt1c
100040585	Gm5926
100040591	Kcnj13
100040599	Gm15319
100040606	Btbd35f12
100040608	Fancf
100040635	Gm15023
100040657	Gm2888
100040671	Gm2897
100040697	Gm10340
100040698	Btbd35f15
100040712	Gm20850
100040714	Gm20773
100040722	Btbd35f13
100040732	Btbd35f14
100040766	Mroh2a
100040771	Gm8011
100040781	Btbd35f6
100040786	Gm20852
100040843	Cyp4a32
100040854	Gm13040
100040861	Gm13057
100040867	Gm16405
100040870	Gm3005
100040885	Pramel33
100040894	Gm16430
100040911	Gm20854
100040937	Cldn34b1
100040944	Gm3055
100040972	Tceal7
100040981	Pramel36
100041012	Gm3095
100041032	Pramel38
100041054	Gm3115
100041076	Gm3127
100041077	Gm13102
100041096	Iqcf6
100041102	Pramel42
100041115	Pramel43
100041139	Gm3159
100041146	Gm15448
100041151	Gm3636
100041177	Gm3182
100041179	Gm3183
100041187	Olfr596
100041194	Ahnak2
100041223	Gm20865
100041230	H4c17
100041250	Gm3233
100041253	Gm16513
100041256	Gm20867
100041261	Gm3238
100041264	Pramel46
100041273	Ndufb4
100041281	Gm3250
100041283	Gm3252
100041284	Gm20747
100041284	Gm20909
100041296	Pramel47
100041306	Gm3264
100041351	Gm3285
100041352	Tcp10c
100041354	Gm3286
100041362	Gm20873
100041375	Cyp3a41b
100041379	Zfp980
100041412	Gm11938
100041433	Zfp981
100041449	Cyp3a59
100041488	Gm11937
100041505	Gm3376
100041515	Gm3383
100041546	Ly6c2
100041548	Gm3402
100041550	Gm20877
100041554	Gm3404
100041566	Gm3409
100041574	9030025P20Rik
100041576	Lcorl
100041578	Gm3415
100041579	Gm20878
100041581	Zkscan16
100041585	Amd2
100041586	Dynlt2a3
100041596	Gal3st2b
100041598	Gm3424
100041621	Gm3435
100041639	Dynlt2a2
100041658	Mup7
100041677	Zfp984
100041678	Gm3500
100041687	Mup8
100041688	Defa35
100041702	Gm3476
100041722	1700049E17Rik2
100041734	4930522L14Rik
100041735	Gm3488
100041749	Speer4f2
100041759	Defa41
100041774	Gm10413
100041787	Defa40
100041811	Defa27
100041840	Gm10408
100041874	Gm3558
100041890	Defa32
100041895	Defa37
100041952	Defa34
100041953	Sap18b
100041958	Lamtor3-ps
100041964	Gm3594
100041979	Gm3604
100042024	Gm10251
100042055	Gm10377
100042065	Gm3646
100042100	Gm3667
100042109	Gm10488
100042110	Gm20903
100042130	Gm10376
100042144	Gm14632
100042149	Gm3696
100042150	Nrg2
100042159	Btbd35f16
100042165	Thoc2l
100042168	Btbd35f3
100042175	Gm10230
100042182	Gm16434
100042201	Gm20906
100042225	Vmn2r130
100042235	Gm3739
100042254	Btbd35f4
100042268	Gm20806
100042275	Btbd35f27
100042279	Gm20908
100042295	Gm3776
100042314	Gsta5
100042337	Gm21454
100042337	Ssty1
100042342	Gm10375
100042417	Gm20916
100042428	Gm20917
100042437	Vmn1r79
100042450	Smim17
100042475	Gm20806
100042480	Nhsl2
100042493	Ccl21b
100042499	Vmn2r55
100042503	Ndufb4
100042514	Sprr2a3
100042555	Gm13305
100042578	Gm20929
100042591	Vmn2r31
100042594	Gm20931
100042636	Vmn2r34
100042653	Vmn2r36
100042690	Olfr1565
100042761	Tdpoz7
100042776	Eif1ad6
100042781	Vmn2r40
100042782	Fthl17d
100042784	Prdm11
100042786	Ubl5b
100042807	Eif3j2
100042810	Vmn2r45
100042840	H2al2b
100042848	Vmn2r41
100042849	Gm4064
100042855	Gm10267
100042856	Gvin2
100042874	Gm10256
100042881	Gm10352
100042891	Gm10302
100042921	Vmn2r51
100042922	H2al1a
100042927	H2al1b
100042929	H2al1c
100042931	H2al1d
100042939	H2al1f
100042943	H2al1g
100042944	H2al1h
100042946	H2al1i
100042960	Gm4131
100042964	Vmn1r243
100042968	Vmn1r101
100042971	Gm10670
100042976	Vmn1r246
100042996	Vmn1r114
100043013	Vmn1r126
100043016	Vmn1r131
100043019	Vmn1r247
100043025	Vmn1r248
100043029	Vmn1r138
100043033	Gm16451
100043034	Rex2
100043037	Vmn1r250
100043043	Vmn1r253
100043051	Vmn1r149
100043057	Tmem207
100043058	Gm10665
100043061	Vmn1r256
100043067	Vmn1r158
100043079	Vmn1r258
100043083	Vmn1r259
100043088	Vmn1r166
100043101	Vmn1r168
100043103	Vmn1r169
100043108	Cyp2c69
100043123	Cd300ld4
100043125	Cd300ld5
100043133	9130023H24Rik
100043188	Spopfm2
100043194	Sult2a2
100043200	Olfr819
100043216	Gm4297
100043224	Gm4301
100043227	Gm4302
100043231	Gm4303
100043235	Gm4305
100043239	Gm4307
100043247	Gm4312
100043254	Nps
100043257	Rbm3
100043272	Inafm2
100043292	Gm4340
100043300	Esp16
100043314	Tigit
100043326	Scgb2b3
100043332	Ankrd66
100043381	Gm14308
100043387	Gm14305
100043403	Gm14410
100043456	Gm10681
100043461	Gm4450
100043467	Gm5114
100043468	Zfp955b
100043474	Olfr1564
100043497	Nat8f7
100043523	Vmn1r242
100043536	Vmn1r100
100043566	Gm10668
100043569	Vmn1r112
100043580	Septin1
100043596	Vmn1r130
100043597	Srcap
100043604	Vmn1r132
100043614	Vmn1r137
100043617	Gm4553
100043627	Gm4559
100043638	Gm4565
100043645	Gm4567
100043665	Gm10662
100043667	Vmn1r165
100043684	Amy2a4
100043686	Amy2a3
100043688	Amy2a2
100043757	Zfp831
100043772	Zfp850
100043813	Rps27rt
100043836	Scgb2b7
100043842	Scgb2b11
100043856	Scgb2b18
100043860	Scgb1b24
100043861	Klrb1
100043868	Scgb1b30
100043899	R3hdml
100043914	Zfp968
100043915	Gm4724
100043915	Zfp969
100043920	Fam205a3
100043920	Fam205a4
100044509	Tgfbr3l
100045778	Rnf223
100045792	Ect2l
100047671	Gm17783
100048534	Cfap43
100048644	Pet117
100048658	Ddx43
100048884	Mup18
100061	Lrrc19
100066	Cyp2j11
100072	Camta1
100073351	Yy2
100087	Kti12
100088	Rcc1
100090	Zbtb48
100101806	Srp54c
100101807	Fam177a2
100101919	Dnah7c
100102	Pcsk9
100113398	Adat3
100121	Tdrd7
100125586	Vmn2r2
100126226	Krt83
100126765	Esp36
100126766	Esp3
100126768	Esp31
100126773	Esp34
100126774	Esp18
100126775	Esp38
100126776	Esp24
100126777	Esp4
100126778	Esp8
100126779	Esp23
100126824	Sco2
100129	Gpr153
100135654	Rhox3c
100135657	Rhox3e
100141474	4933428G20Rik
100155	Shoc1
100163	Pafah2
100169864	Ubl4a
100169868	Gm3173
100169	Phactr4
100177	Zmym6
100182	Akna
100189605	Mup19
100191037	Krtap10-4
100198	H6pd
100201	Tmem64
100206	Adprs
100210	Gpn2
100213	Rusc2
100216455	Gm14124
100216474	Ttll2
100226	Stx12
100233175	Gon7
100233207	Gm17359
100233208	Gm10778
100270744	Btbd18
100271704	Gm17660
100271882	Gm14139
100273	Osbpl9
100294583	Alkal2
100294660	Defa2
100302688	Gm17455
100303732	Zfp967
100303744	Sprr2a2
100310872	Dynlt1a
100312470	Vmn1r2
100312471	Vmn1r3
100312473	Vmn1r86
100312474	Vmn1r88
100312475	Vmn1r95
100312476	Vmn1r238
100312477	Vmn1r184
100312484	Vmn1r196
100312485	Vmn1r221
100312948	Pate8
100312949	Pate10
100312956	Pate3
100312986	Pate7
100312987	Pate1
100317	AU040320
100322896	Dthd1
100328588	Il4i1
100336	Ppp1r8
100340	Smpdl3b
100342	Tent5b
100383	Bsdc1
100384868	Gm42416
100415785	Gm11559
100416706	Zfp729b
100417514	Adh6b
100434	Slc44a1
100462664	Krtap29-1
100463512	Gm20594
100465	Mob3c
100470	Lao1
100494	Zfand2a
100502590	Tex50
100502698	Rubcn
100502723	Tsga8
100502736	Gm19345
100502766	Kifc1
100502803	Gm11562
100502825	Rpl37
100502831	Gm19402
100502841	Epg5
100502846	Gm19410
100502861	Ccdc13
100502865	2300003K06Rik
100502876	Kcnmb3
100502887	Olfr331
100502896	Gm11238
100502921	Gm10142
100502924	Gm11237
100502936	E330021D16Rik
100502940	Colca2
100502950	Gm3336
100502953	Gm10100
100502967	Speer4c
100503036	1700015G11Rik
100503041	Pdzd7
100503043	Armcx4
100503068	Smim43
100503085	Klhl3
100503185	Btbd8
100503240	Trpc5os
100503242	Scgb2b15
100503242	Scgb2b17
100503280	Gab3
100503311	Pifo
100503353	Gm14440
100503355	Zfp648
100503361	Tmem95
100503386	Tpbgl
100503388	Gm19668
100503545	Nuggc
100503549	Gm10354
100503572	Bbip1
100503583	Fsbp
100503584	Zfp534
100503605	Hbb-bs
100503609	Lnp1
100503659	Cbarp
100503670	Rpl5
100503676	Dnase2a
100503710	Gm5741
100503879	Gm5901
100503884	Ccdc149
100503890	Pet100
100503895	Tpsab1
100503915	Smpd5
100503924	Fcor
100503949	Gm11007
100503949	Zfp965
100503964	Gm17266
100503970	AY761185
100503991	Acp4
100503992	Gm6040
100504014	Gm15056
100504112	Ccer2
100504116	Brd3os
100504156	Fam181a
100504162	Prss51
100504164	Cmtm1
100504180	AW822073
100504183	Krtap16-1
100504195	Mical2
100504200	Gm8050
100504207	Arhgap33os
100504221	Efcab8
100504232	Mptx2
100504234	Ccdc170
100504239	Gm10591
100504263	2210418O10Rik
100504285	Abhd12b
100504309	Smim27
100504346	Gm13304
100504400	Cypt14
100504429	Spin2d
100504444	Gm21977
100504446	Prr22
100504474	Smlr1
100504491	Dcdc2b
100504518	3425401B19Rik
100504608	Eef1akmt3
100504663	Atg14
100504689	Plscr5
100504710	Nat8f6
100504715	Tmppe
100505096	Defa33
100505386	Iqschfp
100515	Zfp518b
100529082	Gm11127
100532	Rell1
100534273	Fer1l5
100534287	Dchs2
100535	Oas1d
100554	AA792892
100559	Ugt2b38
100561	Slc15a4
100604	Lrrc8c
100608	Noc4l
100609	Nsun5
100637	N4bp2l1
100642166	Gm15446
100647	Upk3b
100678	Psph
100683	Trrap
100689	Spon2
100702	Gbp6
100705	Acacb
100710	Pds5b
100715	Tent2
100727	Ugt2b34
100732	Mapre3
100737	Dcun1d4
100756	Usp30
100763	Ube3c
100764	Rita1
100855	Tbc1d14
100859931	Gm20604
100861615	Gm3411
100861623	Rhox3a2
100861640	Rhox4a2
100861667	Gm21118
100861668	Gm21119
100861691	Gm20908
100861691	Gm20920
100861691	Sly
100861702	Gm21149
100861708	Gm5624
100861743	Gm20816
100861743	Gm20867
100861753	Gm21188
100861755	Gm21190
100861817	Ssty2
100861821	Gm20806
100861839	Gm21258
100861879	Gm21292
100861880	Gm21293
100861891	Gm21304
100861899	Gm21310
100861901	Gm21312
100861906	Gm21317
100861908	Eif1ad19
100861909	Mup22
100861966	Btbd35f23
100861973	Gm21366
100861987	Rbm31y
100862015	Gm11236
100862025	Gm21409
100862042	Gm21425
100862059	Gm21440
100862066	Cfap99
100862067	Btbd35f29
100862075	Gm21454
100862085	Gm16867
100862088	Spin2e
100862118	Spin2e
100862126	Defa36
100862177	Ccl21d
100862179	Gm5926
100862180	Pramel41
100862247	Gm21586
100862261	Fam205a3
100862261	Fam205a4
100862274	Btbd35f25
100862314	Gm21637
100862323	Btbd35f22
100862329	Btbd35f21
100862345	Gm20795
100862349	Gm21663
100862359	Gm21671
100862360	Gm20816
100862360	Gm20867
100862365	Gm21677
100862368	Gm21680
100862369	Btbd35f9
100862371	Gm20747
100862371	Gm20909
100862375	Entpd4b
100862383	Gm21693
100862388	Gm21698
100862389	Btbd35f8
100862394	Gm21704
100862398	Gm21708
100900	Hscb
100910	Chpf2
100929	Tyw1
100952	Emilin1
100972	Rab28
100978	Nfxl1
100986	Akap9
101023	Zfp513
101055670	Heatr4
101055671	Lipo2
101055754	Gm2974
101055758	Gm7592
101055862	Gm29735
101055863	Gm11239
101055864	Gm4513
101055939	Kif19b
101055983	Gm14569
101056073	Zfp990
101056084	Gm29776
101056136	Gm17026
101056159	Gm8104
101056194	Gm28998
101056205	Gm29797
101056210	Gm28576
101095	Zfp282
101100	Ttll3
101113	Snx21
101118	Tmem168
101122	Rpusd3
101142	Itfg2
101148	Bmt2
101185	Pot1a
101187	Parp11
101197	Zfp956
101202	Hepacam2
101206	Tada3
101214	Tra2a
101240	Wdr91
101314	Brk1
101320	Dyrk4
101351	Eogt
101358	Fbxl14
101359	Prrt4
101401	Adamts9
101434	Ceacam15
101437	Dhx32
101471	Phrf1
101476	Plekha1
101488143	Hbb-bt
101488212	Evi2
101488	Slco2b1
101489	Ric8a
101490	Inpp5f
101497	Plekhg2
101502	Hsd3b7
101513	Mob2
101533	Klk9
101540	Prkd2
101543	Wtip
101544	Zfp575
101565	Ccp110
101568	Vrk3
101592	Efl1
101602	AI467606
101604	E430018J23Rik
101612	Grwd1
101613	Nlrp6
101631	Pwwp2b
101685	Spty2d1
101700	Trim68
101706	Numa1
101739	Psip1
101744	Acp7
101772	Ano1
101809	Spred3
101831	Faap24
101835	AW146154
101861	Ints4
101867	Rrp8
101869	Unc45a
101883	Igflr1
101943	Sf3b3
101966	D8Ertd738e
101985	Usb1
101994	Champ1
102022	Ces2a
102032	Smim19
102058	Exoc8
102060	Gadd45gip1
102075	Plekhg4
102093	Phkb
102098	Arhgef18
102103	Mtus1
102115	Dohh
102122	Psme3ip1
102124	Enkd1
102141	Snx25
102162	Taf5l
102182	Prmt9
102193	Zdhhc7
102209	Snapc2
102216272	Ak6
102247	Gpat4
102278	Cpne7
102294	Cyp4v3
102308570	Lbhd1
102323	Dcun1d2
102334	Ankrd10
102339	Cog4
102371	Myzap
102414	Clk3
102423	Hinfp
102436	Lars2
102442	Dennd4a
102443350	Xndc1
102443351	Xntrpc
102448	Xylb
102462	Imp3
102502	Pls1
102545	Cmtm7
102566	Ano10
102570	Slc22a13
102577427	Esp5
102577428	Gm44501
102580	Alg9
102595	Plekho2
102607	Snx19
102614	Rpp25
102626	Mapkapk3
102631639	Gm17078
102631730	4930512M02Rik
102631856	Gm30083
102631912	Ndufb1
102632113	Gm3727
102632152	Gm30302
102632427	Fam136a
102632745	Gm30737
102632837	Rnf212b
102632	Acad11
102633100	Pramel41
102633156	Gm4631
102633301	Gm31160
102633458	Gm11100
102633750	Gm10130
102634296	Gm4779
102634304	Gm16506
102634333	1110002E22Rik
102634429	Gm6569
102634473	4931428L18Rik
102634532	Gm3642
102634872	Gm7945
102635067	Gm7954
102635261	Gm3327
102635315	Gm32687
102635357	Gm32717
102635385	Gm32742
102635473	Gm32802
102635496	Malrd1
102635514	Gm6993
102635554	Gm6482
102635744	Gm28729
102635990	4932415D10Rik
102635992	Scgb1b10
102636051	Tmem274
102636082	Gm8251
102636491	Gm33543
102636509	Gm8020
102636839	Gm6358
102636989	Acte1
102637020	Gm33933
102637070	Gm6358
102637163	Scgb1b15
102637189	Gm34066
102637192	Gm10061
102637366	Gm10037
102637417	Gm7735
102637511	Strit1
102637615	Scgb1b17
102637705	Ly6l
102637808	Gm21976
102637812	Gm17027
102637926	Usp30
102637973	Gm34653
102638083	Ccdc188
102638268	1700014D04Rik
102638514	Gm35060
102638610	Gm35134
102638837	Tle7
102638847	Gm35315
102638882	Gm35339
102638887	Gm6358
102638913	Gm6619
102639117	Scgb2a2
102639132	Gm21885
102639178	Gm35549
102639543	Ifi206
102639577	Atp5md
102639598	Gm14296
102639650	Vamp9
102639653	Gm2007
102639794	Gm3072
102639802	Gm36028
102639868	Gm36079
102639995	Gm36176
102640043	Gm36210
102640171	Trim30b
102640268	Gm2956
102640500	Gm7138
102640594	Gm28710
102640804	Gm21818
102640847	Gm17079
102640913	Gm36864
102640920	Pvrig
102641463	Gm17175
102642386	Gm6871
102643076	Percc1
102644	Oaf
102657	Cd276
102680	Slc6a20a
102693	Phldb1
102747	Lrrc49
102774	Bbs4
102791	Tcta
102857	Slc6a8
102866	Pls3
102871	Radx
102902673	Gm21992
102920	Cenpi
102954	Nudt10
102991	Ezhip
103080	Septin10
103098	Slc6a15
103135	Pan2
103136	Pwp1
103140	Gstt3
103142	Rdh9
103149	Upb1
103161	Apof
103172	Chchd10
103199	Fig4
103213	Traf3ip2
103220	Ttc41
103236	Csnk1g2
103266	Tmem263
103268	Cep57l1
103284	Zc3h10
103406	Zfr2
103425	Ncln
103466	Nt5dc3
103468	Nup107
103511	Calhm5
103534	Mgat4b
103537	Mbtd1
103551	Epop
103554	Psme4
103573	Xpo1
103583	Fbxw11
103655	Sec14l4
103677	Smg6
103694	Tmed4
103710	Slc35e4
103711	Pnpo
103712	6330403K07Rik
103724	Tbc1d10a
103733	Tubg1
103737	Pex12
103742	Mien1
103743	Tmem98
103765	Tmem17
103768	Tubg2
103775	Slc25a41
103784	Wdr92
103806	Maml1
103836	Zfp692
103841	Cuedc1
103844	Inca1
103850	Nt5m
103889	Hoxb2
103963	Rpn1
103964	Try5
103967	Dnm3
103968	Plin1
103978	Gpc5
103988	Gck
104001	Rtn1
104002	Ctsq
104009	Qsox1
104010	Cdh22
104015	Synj1
104027	Synpo
104069	Sncb
104079	Nxph3
104080	Nxph4
104082	Wdr7
104086	Cyp27a1
104099	Itga9
104110	Adcy4
104111	Adcy3
104112	Acly
104130	Ndufb11
104156	Etv5
104158	Ces1d
104174	Gldc
104175	Sbk1
104183	Chil4
104184	Blmh
104215	Rhoq
104245	Slc6a5
104248	Cabin1
104252	Cdc42ep2
104263	Kdm3a
104271	Tex15
104303	Arl1
104318	Csnk1d
104346	Gas8
104348	Zfp120
104349	Zfp119a
104360	Isl2
104362	Meig1
104382	Barhl2
104383	Rcor2
104384	Rhox9
104394	E2f4
104401	Pcnx3
104416	Bap1
104418	Dgkz
104443	Npffr2
104444	Rexo2
104445	Cdc42ep1
104457	0610010K14Rik
104458	Rars
104479	Ccdc117
104570	Ppp4r3b
104582	Rprml
104601	Mycbpap
104625	Cnot6
104662	Tsr1
104681	Slc16a6
104709	Pik3r6
104718	Ttc7b
104721	Ddx1
104725	Sptssa
104732	Tedc1
104759	Pld4
104771	Jkamp
104776	Aldh6a1
104799	Vipas39
104806	Fancm
104816	Aspg
104831	Ptpn23
104836	Cbll1
104859	Tecpr2
104871	Spata7
104884	Tdp1
104885	Tmem179
104886	Rab15
104910	Slc25a47
104923	Adi1
104943	Fam110c
105000	Dnal1
105005	Lratd1
105014	Rdh14
105083	Pelo
105148	Iars
105171	Arrdc3
105180375	Tmem265
105193	Nhlrc1
105203	Tasor2
105239	Rnf44
105242399	Gm21083
105242927	Gm38999
105243089	Gm39115
105243090	Gm7579
105243794	Gm39566
105243944	Gm39653
105243	Slc9a3
105244402	Gm14444
105244603	Gm40193
105244938	Gm40460
105245391	Itgb1bp1
105245673	Gm6676
105245675	Gm21560
105245684	Gm3012
105245737	Gm8138
105245	Txndc5
105246059	1700037C18Rik
105246	Brd9
105247240	Gm42372
105247282	Gm20824
105278	Cdk20
105298	Epdr1
105348	Golm1
105349	Akr1c18
105351	AW209491
105352	Dusp22
105355	Slc17a3
105372	Utp15
105377	Slf1
105387	Akr1c14
105428	Fam149b
105439	Slain1
105440	Kctd9
105445	Dock9
105446	Gmpr2
105450	Mmrn2
105501	Abhd4
105504	Exoc5
105511	Fam170b
105513	Chmp7
105518	A630023A22Rik
105522	Ankrd28
105559	Mbnl2
105590	Zfp957
105594	Cphx1
105638	Dph3
105651	Ppp1r3e
105653	Phyhip
105663	Thtpa
105670	Rcbtb2
105675	Ppif
105689	Mycbp2
105704528	Gm13090
105722	Ano6
105727	Slc38a1
105732	Fam83h
105734727	Gm27021
105734733	Gm13030
105734	Tigd5
105782	Scrib
105785	Kdelr3
105787	Prkaa1
105827	Amigo2
105833	Ccdc65
105835	Sgsm3
105837	Mtbp
105841	Dennd3
105844	Card10
105847	Lmf2
105853	Mal2
105855	Nckap1l
105859	Csdc2
105866	Krt72
105886298	Cmc4
105886299	Gm44805
105887	Ugt3a1
105940408	Gm20498
105980076	Mef2b
105988	Espl1
106014	Tafa5
106021	Topors
106025	Sharpin
106029237	Gm21761
106039	Gga1
106042	Prickle1
106052	Fbxo4
106064	AW549877
106068	Slc45a4
106073	Mfsd5
106143	Cggbp1
106200	Txndc11
106205	Zc3h7a
106248	Qtrt2
106264	0610012G03Rik
106298	Rrn3
106326	Osbpl11
106338	Nsun3
106344	Rfc4
106347	Ildr1
106369	Ypel1
106389	Eaf2
106393	Srl
106407	Slc51a
106489	Sft2d1
106504	Stk38
106512	Gpsm3
106522	Pkdcc
106529	Tecr
106557	Ldhal6b
106564	Ppcs
106565	Dlk2
106572	Rab31
106581	Fam234a
106582	Nrm
106583	Scaf8
106585	Ankrd12
106618	Wdr90
106628	Trip10
106633	Ift140
106639	Vmac
106648	Cyp4f15
106672	AI413582
106707	Rpusd1
106722	Mpig6b
106757	Catsperd
106759	Ticam1
106763	Ttbk1
106766	Stap2
106794	Dhx57
106795	Tcf19
106821	Oard1
106840	Unc119b
106861	Abhd3
106869	Tnfaip8
106877	Afap1l1
106878	Smim3
106894	Hmgxb3
106931	Kctd1
106947	Slc39a3
106952	Arap3
106957	Slc39a6
107022	Gramd3
107029	Me2
107035	Fbxo38
107045	Lars
107047	Psmg2
107065	Lrrtm2
107071	Wdr74
107094	Rrp12
107141	Cyp2c50
107146	Glyat
107173	Gpr137
107182	Btaf1
107197	Uqcc3
107221	Ffar4
107227	Macrod1
107239	Carns1
107242	AI837181
107250	Kazald1
107260	Otub1
107271	Yars
107272	Psat1
107305	Vps37c
107321	Lpxn
107328	Trpt1
107338	Gbf1
107351	Kank1
107358	Tm9sf3
107368	Pdzd8
107371	Exoc6
107373	Fam111a
107375	Slc25a45
107392	Brms1
107435	Hat1
107448	Unc5a
107449	Unc5b
107476	Acaca
107477	Guca1b
107503	Atf5
107508	Eprs
107513	Ssr1
107515	Lgr4
107522	Ece2
107526	Gimap4
107527	Il1rl2
107528	Magee1
107566	Arl2bp
107568	Wwp1
107569	Nt5c3
107581	Col16a1
107585	Dio3
107586	Ovol2
107587	Osr2
107589	Mylk
107605	Rdh1
107607	Nod1
107626	Asmt
107650	Pi4kb
107652	Uap1
107656	Krt9
107684	Coro2a
107686	Snrpd2
107701	Sf3b4
107702	Rnh1
107723	Slc12a6
107732	Mrpl10
107733	Mrpl41
107734	Mrpl30
107746	Rapgef1
107747	Aldh1l1
107751	Prrxl1
107753	Lgals2
107765	Ankrd1
107766	Haao
107767	Scamp1
107769	Tm6sf1
107770	Tm6sf2
107771	Bmyc
107815	Scml2
107817	Jmjd6
107823	Nsd2
107829	Thoc5
107831	Adgrb1
107849	Prl2c5
107868	Usp9y
107869	Cth
107885	Mthfs
107889	Gcm2
107895	Mgat5
107932	Chd4
107934	Celsr3
107939	Pom121
107951	Cdk9
107970	H1f6
107971	Frs3
107975	Pacs1
107976	Babam2
107986	Ddb2
107993	Bfsp2
107995	Cdc20
107999	Gtpbp6
108000	Cenpf
108011	Ap4e1
108012	Ap1s2
108013	Celf4
108014	Srsf9
108015	Chrnb4
108017	Fxyd4
108030	Lin7a
108037	Shmt2
108043	Chrnb3
108052	Slc14a1
108058	Camk2d
108062	Cstf2
108067	Eif2b3
108068	Grm2
108069	Grm3
108071	Grm5
108072	Grm6
108073	Grm7
108075	Ltbp4
108077	Skiv2l
108078	Olr1
108079	Prkaa2
108083	Pip4k2b
108086	Rnf216
108089	Rnf144a
108096	Slco1a5
108097	Prkab2
108098	Med21
108099	Prkag2
108100	Baiap2
108101	Fermt3
108105	B3gnt5
108112	Eif4ebp3
108114	Slc22a7
108115	Slco4a1
108116	Slco3a1
108121	U2af1
108123	Napg
108124	Napa
108138	Xrcc4
108143	Ak6
108143	Taf9
108147	Atic
108148	Galnt2
108150	Galnt7
108151	Sema3d
108153	Adamts7
108154	Adamts6
108155	Ogt
108156	Mthfd1
108159	Ubxn8
108160	Fam50a
108161	Fam50b
108167378	Gm20814
108167466	Gm45618
108167789	Gm10310
108167848	Gm12258
108168140	Rpl23a
108168148	Gm5798
108168152	Gm8126
108168153	Gm17124
108168155	Gm5799
108168186	Gm7876
108168195	Gm5624
108168208	Gm45521
108168395	Gm45871
108168466	Spin2f
108168468	Spin2g
108168509	Gm20835
108168510	Gm20905
108168511	Gm21865
108168515	Gm21209
108168520	Gm21518
108168524	Gm20843
108168524	Gm20888
108168524	Gm20937
108168524	Gm21209
108168524	Gm21518
108168524	Gm21650
108168525	Gm20937
108168527	Gm20888
108168530	Gm20843
108168532	Gm20843
108168532	Gm20888
108168532	Gm20937
108168532	Gm21209
108168532	Gm21518
108168532	Gm21650
108168533	Gm21650
108168537	Gm20806
108168538	Gm20806
108168539	Gm20806
108168540	Gm20806
108168541	Gm20806
108168542	Gm20806
108168543	Gm20806
108168545	Gm20855
108168547	Gm20894
108168548	Gm20897
108168549	Gm20806
108168550	Gm20806
108168551	Gm21488
108168552	Gm20890
108168553	Gm20883
108168554	Gm20909
108168555	Gm20896
108168556	Gm20806
108168557	Gm21627
108168558	Gm20920
108168559	Gm21477
108168561	Gm20806
108168562	Gm20806
108168563	Gm20806
108168565	Gm20854
108168570	Gm20823
108168574	Gm20867
108168575	Gm20852
108168578	Gm20825
108168579	Gm21394
108168580	Gm20809
108168582	Gm20911
