13186491	T19H5.6
13186507	AH6.17
13186519	F35H8.12
13186571	Y53C12A.10
13186579	Y53C12A.11
13186598	T10B9.14
13186618	ZK938.10
13186624	C08H9.18
13186714	F27E5.9
13186748	F54B3.4
13186765	M02G9.4
13186820	ZK666.15
13186823	ZK666.14
13186898	C09G5.13
13186940	F44F4.15
13186949	R03D7.15
13187006	C09H10.4
13187037	F37H8.6
13187149	W02B12.16
13187162	emc-5
13187164	B0334.20
13187194	F54D5.17
13187261	F44E5.15
13187267	F43G6.16
13187289	T27D12.6
13187411	C44C11.6
13187507	F49C5.12
13187525	nspe-8
13187570	Y46G5A.36
13187572	Y46G5A.38
13187641	Y81G3A.2
13187642	Y81G3A.6
13187768	C01B9.4
13187936	Y54G11A.17
13187945	F26H11.8
13187952	dsb-2
13187981	K10H10.13
13188087	Y53F4B.43
13188094	Y53F4B.51
13188159	F40G9.19
13188172	F40G9.17
13188188	Y50D7A.13
13188264	F40G9.18
13188384	clc-27
13188477	Y82E9BL.19
13188497	pals-20
13188586	Y46E12A.5
13188637	R155.5
13188641	Y39A3B.7
13188680	C39B5.14
13188710	Y54F10BM.20
13188831	H05C05.4
13188942	C34C12.12
13188971	C54C6.11
13189011	C14B1.12
13189083	T02C12.5
13189118	C01G12.16
13189130	spp-28
13189293	T23F11.11
13189316	F17C8.9
13189342	C38D4.10
13189483	K10D2.8
13189638	B0244.15
13189998	F31E3.12
13190077	F37C12.21
13190191	R13A5.15
13190196	nsph-4.3
13190208	ZK783.7
13190284	C29E4.17
13190384	C30A5.16
13190439	clc-28
13190517	C02D5.4
13190593	K02D10.8
13190610	plg-1
13190661	F59B2.15
13190673	R107.9
13190789	T26G10.9
13190790	T26G10.9
13190818	F55H2.8
13190829	ZK1098.12
13190936	K11H3.8
13190957	ZK757.10
13191000	C05B5.12
13191006	C05B5.17
13191014	C05B5.16
13191030	T16G12.10
13191038	T16H12.13
13191058	K08E5.6
13191059	K08E5.1
13191124	M03C11.9
13191136	H04D03.6
13191153	urm-1
13191191	Y39A1A.27
13191287	Y48A6B.14
13191323	Y47D3A.34
13191359	Y47D3B.12
13191415	Y66D12A.30
13191416	Y66A7A.9
13191428	Y41C4A.22
13191444	Y41C4A.21
13191465	C18D11.10
13191537	Y75B8A.44
13191578	Y49E10.30
13191684	ZK1010.10
13191692	F14F7.7
13191724	F56A8.9
13191741	F53A2.11
13191756	T03F6.10
13191798	T28A8.8
13191872	coa-1
13191891	best-19
13191992	C18H7.12
13192056	Y55F3BL.4
13192109	Y55F3AM.21
13192134	C50A2.7
13192261	K08D12.8
13192274	Y38C1BA.4
13192290	F52C12.6
13192359	Y38F2AL.12
13192459	Y54G2A.72
13192508	Y54G2A.57
13192519	Y54G2A.73
13192605	C04C3.14
13192614	C04C3.9
13192634	srz-69
13192689	CC8.3
13192703	Y37E11AL.12
13192772	Y46C8AL.11
13192807	C35B1.9
13192832	K08D10.14
13192837	K08D10.13
13192946	ZK180.8
13193027	Y17G9B.11
13193758	Y59E9AL.36
13193876	msp-58
13194041	ZK616.61
13194168	B0273.115
13194964	C06E7.88
13195842	Y73B6BL.288
13195852	Y73B6BL.270
13196212	C01B10.44
13196374	T22D1.17
13196380	T22D1.18
13196419	ZK381.62
13196550	C42D4.18
13196560	str-249
13196689	B0496.11
13196868	C49H3.16
13197018	F17E9.15
13197020	F17E9.16
13197055	str-176
13197099	F42A9.11
13197147	C33D9.13
13197163	T28C6.11
13197256	C01F6.14
13197466	W09C2.7
13197467	W09C2.9
13197468	W09C2.8
13197469	W09C2.10
13197649	F44D12.16
13197764	R09E10.13
13197969	F13E9.19
13198072	C08F8.15
13198204	H21P03.10
13198270	ZK809.9
13198300	K01A6.8
13198301	K01A6.7
13198309	T12A7.10
13198310	T12A7.9
13198375	ZK822.9
13198376	ZK822.10
13198665	C26H9A.3
13198689	ZK897.10
13198723	K08D8.12
13198724	K08D8.11
13198725	K08D8.7
13198726	K08D8.9
13198727	K08D8.10
13198825	F58D2.3
13198827	F58D2.4
13198828	F58D2.5
13198834	C48D1.9
13198852	JC8.16
13198891	cyp-31A5
13198914	Y38H8A.12
13198981	Y45F10B.59
13199210	T23G4.127
13200550	H12I19.115
13200574	srz-59
13202193	Y57G11B.8
13203002	Y57G11C.1130
13203014	Y57G11C.1142
13203519	Y57G11C.28
13203530	Y57G11C.1131
13203539	Y57G11C.30
13203954	srt-50
13204091	M199.134
13205219	Y73F8A.1159
13205823	Y105C5A.508
13206044	Y105C5A.1274
13206052	Y105C5A.1268
13206054	Y105C5A.1272
13206627	Y105C5A.1273
13206883	Y105C5A.1270
13206884	Y105C5A.1269
13208352	Y105C5B.1413
13208730	C35D6.13
13208921	Y65A5A.24
13209141	Y51H4A.938
13209146	Y51H4A.935
13209190	Y51H4A.937
13209646	Y51H4A.936
13210326	Y116A8A.150
13210515	Y116A8C.463
13210812	Y116A8C.467
13210816	Y116A8C.465
13211194	C49C3.20
13211208	C49C3.21
13211252	F08A7.1
13211336	mltn-6
13211419	sri-72
13211474	srj-52
13211494	C05E4.15
13211597	Y50D4A.6
13211828	F22F7.8
13211878	F41B5.1
13211880	F41B5.12
13211995	W02H5.16
13211997	W02H5.16
13212086	srh-146
13212117	srh-85
13212128	srw-135
13212243	C17B7.14
13212318	nhr-93
13212329	grl-30
13212369	Y39H10B.3
13212503	clc-18
13212557	F47D2.11
13212585	F13A2.10
13212595	Y47D7A.17
13212612	str-35
13212643	K03B4.9
13212644	K03B4.8
13212671	Y60C6A.2
13212672	R02F11.9
13212673	R02F11.12
13212861	T09D3.9
13212990	K09H11.15
13213068	M03F8.7
13213125	Y38A10A.11
13213180	K12B6.11
13213286	F46E10.18
13213356	W02F12.8
13213387	ZC404.16
13213391	ZC404.15
13213394	ZC404.2
13213403	dmsr-16
13213456	Y57E12B.10
13213535	F10D2.16
13213757	ZK105.11
13213791	ZK742.7
13213873	ZC513.14
13214080	F41E6.17
13214248	C25E10.16
13214280	F21C10.13
13214329	F07C3.16
13214402	K06A4.10
13214665	ZK856.18
13214681	C12D8.20
13214696	C12D8.21
13214708	Y22F5A.11
13214753	AC3.12
13214768	F15H10.12
13214826	F25D1.8
13214870	C32C4.16
13214893	F29F11.20
13214951	D1054.19
13214959	C29A12.22
13214984	F32D8.11
13215029	F17C11.22
13215055	C45B11.9
13215068	T04C12.11
13215263	K03B8.14
13215326	T11F9.22
13215336	T11F9.21
13215365	F38B7.11
13215535	F58H1.8
13215577	C52E4.12
13215622	C13C4.8
13215750	F23H12.10
13215782	pals-37
13215857	ZC116.5
13215861	F56H9.9
13215867	F56H9.8
13215870	W05B10.6
13215914	F18E2.15
13215940	ZC443.7
13215998	T16G1.13
13215999	T16G1.18
13216068	B0365.9
13216349	C06B3.16
13216397	F58D12.5
13216482	F14D7.18
13216506	F47B8.18
13216575	R02D5.10
13216595	C53A5.17
13216596	C53A5.16
13216633	F43D2.7
13216656	R08A2.9
13216740	F02D8.9
13216825	T09F5.20
13216887	M01B2.13
13216888	T10H4.13
13216964	Y36E3A.2
13216971	T26H5.11
13217012	F21A3.11
13217036	B0391.14
13217062	F53E4.2
13217128	T26E4.18
13217259	T10C6.15
13217335	F11A5.18
13217386	C31A11.13
13217480	F36D3.16
13217484	Y32B12B.8
13217513	Y70C5A.4
13217533	W06G6.20
13217568	T25E12.16
13217708	srh-237
13217748	F40D4.17
13217784	T19C9.10
13217800	K10G4.16
13217802	K10G4.16
13217856	F20E11.18
13217918	Y6G8.16
13217921	Y6G8.15
13217923	Y6G8.14
13217928	F57G4.11
13217929	F57G4.10
13217954	F59A1.18
13217964	spp-29
13217966	Y26G10.6
13217967	Y26G10.5
13218024	C06H5.11
13218078	Y37H2A.18
13218144	Y51A2A.16
13218162	B0462.5
13218196	Y51A2B.16
13218210	ZK262.19
13218215	ZK262.20
13218227	ZK228.13
13218279	Y69H2.17
13218291	Y17D7C.6
13218309	F11D11.21
13218327	Y17D7B.10
13218336	C54E10.11
13218338	C54E10.10
13218346	C54E10.7
13218429	Y39B6A.69
13218476	F55C9.15
13218529	C25F9.16
13218533	M04C3.5
13218536	Y43F8B.24
13218538	Y43F8B.25
13218539	Y43F8B.23
13218544	Y43F8B.22
13218546	Y43F8B.17
13218547	Y43F8B.28
13218639	M162.15
13218657	Y116F11B.17
13218727	Y113G7A.22
13218745	Y113G7B.27
13218747	Y113G7B.28
13218802	K02E2.11
13218813	B0250.18
13218838	Y38H6C.25
13218842	Y38H6C.24
13218858	F26F2.13
13218867	F26F2.10
13218868	F26F2.11
13218874	F46B3.23
13219051	R04A9.9
13219089	F57C12.6
13219106	M6.11
13219279	F19G12.8
13219280	F19G12.9
13219283	F19G12.11
13219301	D1005.10
13219337	R09H3.2
13219370	C14E2.11
13219386	T26C11.9
13219436	F52D2.12
13219566	F47G3.4
13219641	F52H2.15
13219712	tsp-6
13219936	C04F6.7
13220027	T14G12.11
13220194	ZK470.14
13220267	F14H12.17
13220270	R160.10
13220332	C07A12.18
13220381	K02G10.15
13220478	ZC449.8
13220525	C31H2.14
13220951	T25B2.4
13220955	T13C5.10
13220956	T13C5.9
13221052	K10C2.12
13221059	K10C2.14
13221279	F01E11.18
13221340	C55B6.7
13221387	his-40
13221416	C10A4.13
13221552	F27D9.12
13221694	K07E3.9
13221698	C02B8.12
13221877	C03G5.14
13222010	C28G1.10
13222134	B0563.18
13222158	B0416.10
13222160	B0416.11
13222215	C07B5.8
13222257	C43C3.4
13222514	C39B10.7
13222641	T21E8.6
13222642	T21E8.7
13222680	K09C8.9
13222717	W04G3.13
13222724	W02H3.3
13222775	C34F6.12
13222788	F38B2.6
13222833	F46C3.7
13222892	spp-30
13222923	C44C10.15
13223011	F55G7.5
13223017	T08D10.5
13223167	F42F12.14
13223232	R09A8.9
13223340	F11C1.10
13223342	F11C1.9
13223435	K08H2.10
13223505	C29F7.10
13223797	E02H4.8
13223834	F23D12.11
13224047	F20D1.22
13224091	H40L08.2
13224096	F09B12.7
13224282	K09A9.8
13224297	K09E9.7
13224346	Y7A5A.13
13224360	Y7A5A.20
13224410	T27A8.7
13224450	W10G6.6
13224506	F01G12.18
13224720	T25G12.13
171590	homt-1
171591	nlp-40
171592	rcor-1
171593	sesn-1
171594	pgs-1
171595	Y48G1C.5
171597	Y48G1C.6
171599	pid-2
171601	rab-11.1
171602	rpl-7
171603	F53G12.9
171604	F53G12.8
171605	col-45
171606	spe-8
171607	mex-3
171608	bli-3
171609	ptr-11
171610	cest-27
171611	F56C11.3
171615	snpc-3.2
171616	marc-4
171617	ztf-3
171618	C53D5.1
171619	C53D5.5
171621	xpo-2
171622	nol-14
171623	daf-25
171624	mbtr-1
171625	Y48G1A.2
171627	rnp-8
171628	R119.3
171630	taf-4
171631	R119.5
171633	otub-2
171634	C07F11.2
171635	tol-1
171636	W04C9.4
171637	cutl-13
171638	W04C9.2
171639	haf-4
171640	Y65B4BL.3
171641	Y65B4BL.4
171642	deps-1
171643	acs-13
171644	Y65B4BL.1
171645	psf-3
171646	icd-2
171647	wwp-1
171648	lpr-1
171649	grl-16
171650	hum-7
171652	eme-1
171653	sago-2
171654	vps-20
171655	Y65B4A.2
171656	cus-2
171657	Y65B4A.8
171658	Y65B4A.9
171659	hasp-2
171660	ptp-5.3
171661	Y18H1A.4
171662	Y18H1A.2
171663	hgap-1
171664	rec-1
171665	pif-1
171666	Y18H1A.9
171667	Y18H1A.8
171668	T06A4.3
171669	T06A4.1
171670	zfh-2
171671	ZC123.1
171672	cdk-14
171674	Y95B8A.6
171675	gpa-16
171677	mig-1
171678	cutl-20
171679	hmbx-1
171680	madf-6
171681	spp-17
171682	mrpl-38
171683	spd-1
171684	Y34D9A.3
171685	glrx-10
171687	gsa-1
171688	R06A10.4
171689	ceh-45
171691	aps-3
171692	rpl-17
171693	Y48G8AL.7
171694	haf-6
171696	smg-2
171697	nsun-2
171698	Y48G8AL.12
171699	Y48G8AL.13
171700	herc-1
171702	Y48G8AR.2
171704	K12C11.1
171705	set-29
171706	Y92H12BR.2
171707	Y92H12BR.3
171710	mrpl-15
171711	F37F2.2
171712	spe-15
171713	F47G6.3
171714	acs-16
171715	dyb-1
171716	Y92H12A.5
171719	Y92H12A.2
171722	src-1
171723	aatf-1
171724	Y73E7A.6
171725	Y73E7A.1
171726	Y73E7A.8
171727	mab-20
171728	pqn-88
171729	Y71G12B.18
171730	Y71G12B.17
171731	Y71G12B.23
171734	ubc-3
171735	atg-5
171736	tln-1
171737	mppa-1
171738	Y71G12B.10
171739	lin-65
171740	Y71G12B.25
171742	mtig-1
171743	ddx-27
171744	rml-5
171745	Y71G12B.27
171746	pghm-1
171747	chaf-2
171749	C53H9.2
171750	rpl-27
171751	egl-30
171752	emr-1
171753	nlp-12
171755	tag-96
171756	scm-1
171758	tub-2
171759	Y71G12A.4
171761	Y51F10.7
171762	Y37E3.1
171763	rpb-10
171764	moag-4
171765	arl-13
171766	rla-1
171767	Y37E3.8
171768	phb-1
171769	eif-2alpha
171770	pcyt-2.1
171771	iglr-3
171773	fpn-1.1
171774	npp-13
171775	Y37E3.17
171776	afd-1
171777	W03F11.5
171778	ule-1
171779	dct-9
171780	W03F11.4
171781	slc-17.6
171782	abt-2
171783	Y39G10AL.1
171784	cdk-7
171785	Y39G10AR.11
171786	tpxl-1
171787	epg-2
171788	icp-1
171789	Y39G10AR.9
171790	nsun-4
171791	tbca-1
171792	eif-2gamma
171793	mcm-4
171794	Y39G10AR.15
171795	Y39G10AR.16
171797	dot-1.1
171798	zwl-1
171799	F23C8.13
171800	F23C8.5
171801	did-2
171802	F23C8.8
171803	tipn-1
171804	ubxn-1
171805	inx-19
171806	Y74C10AL.2
171807	abtm-1
171808	Y74C10AR.2
171809	eif-3.I
171810	ddx-10
171811	Y23H5B.5
171813	ssp-19
171814	aat-5
171816	ptr-12
171817	K07A3.3
171818	ctn-1
171819	pid-3
171820	Y23H5A.2
171821	cars-1
171824	F40E3.5
171827	F32B5.6
171828	F32B5.7
171829	cpz-1
171830	msrp-1
171831	F32B5.1
171832	lin-17
171833	dnj-30
171834	snr-7
171835	yop-1
171836	Y71F9B.2
171837	lron-11
171838	plk-2
171839	Y71F9B.9
171840	sop-3
171841	Y71F9B.13
171842	W03D8.9
171844	W03D8.2
171846	itx-1
171847	W03D8.5
171848	W03D8.3
171849	pop-1
171850	W10C8.5
171852	Y71F9AL.10
171853	rpl-1
171854	Y71F9AL.9
171855	Y71F9AL.8
171856	dnc-5
171857	arx-1
171858	Y71F9AL.25
171859	Y71F9AL.6
171860	copa-1
171861	pph-7
171863	Y71F9AL.2
171864	Y71F9AL.1
171865	trap-1
171866	nxt-1
171867	cogc-3
171868	bam-2
171869	supr-1
171870	dnj-28
171872	mek-2
171873	col-48
171874	nobh-1
171875	rnf-126
171876	sec-11
171877	rpb-7
171878	Y54E10BR.2
171879	mod-5
171880	ztf-23
171881	pign-1
171882	arx-7
171883	riok-1
171884	nhr-64
171885	C45E1.4
171886	lpd-6
171887	dscc-1
171888	vbh-1
171889	mrpl-17
171890	Y54E10A.6
171891	dnc-6
171892	Y54E10A.10
171893	Y54E10A.11
171894	syp-5
171895	fog-1
171896	cdt-1
171897	txl-1
171898	mab-31
171900	zip-4
171901	nol-58
171903	W01B11.6
171904	W01B11.1
171905	ace-2
171906	cdap-2
171907	edc-4
171908	W05F2.3
171909	W05F2.6
171911	cdk-2
171912	sep-1
171913	nefr-1
171914	msh-6
171915	spg-7
171916	Y47G6A.9
171917	crn-1
171918	Y47G6A.7
171919	Y47G6A.18
171920	pcaf-1
171921	Y47G6A.19
171922	rnp-6
171923	rde-10
171924	Y47G6A.21
171925	Y47G6A.22
171926	lpd-3
171927	mis-12
171928	Y47G6A.25
171929	inx-22
171930	inx-21
171931	Y47G6A.26
171932	jmjc-1
171933	ccb-1
171934	ftn-2
171935	rab-8
171936	D1037.1
171937	ipla-4
171938	msh-2
171939	hus-1
171941	glh-4
171942	larp-5
171943	inx-13
171944	inx-12
171945	acs-24
171946	pmlr-1
171947	C32E8.4
171948	tppp-1
171949	rpl-13
171950	ptr-2
171951	C32E8.9
171952	unc-11
171953	ubr-1
171954	npp-11
171956	unc-108
171957	mpc-2
171958	F53F10.2
171959	F53F10.1
171960	gsp-4
171961	T03F1.6
171962	T03F1.11
171963	guk-1
171964	hcp-4
171965	pgk-1
171966	coq-4
171967	clec-53
171968	uba-5
171969	T03F1.12
171970	syf-1
171972	C50F2.2
171973	C50F2.5
171974	fkb-5
171975	pbs-4
171976	mrrf-1
171977	T20F5.4
171978	T20F5.6
171979	T20F5.7
171980	egg-4
171981	lrp-2
171982	F47B3.6
171983	F47B3.7
171984	F47B3.6
171985	aars-2
171986	cpn-3
171987	F28H1.1
171988	unc-73
171990	unc-89
171992	acd-2
171993	cyb-2.2
171994	lin-44
171995	let-504
171996	srrt-1
171997	akir-1
171998	E01A2.1
171999	poml-2
172000	R12E2.15
172001	R12E2.14
172002	R12E2.7
172003	R12E2.8
172004	inx-15
172005	inx-16
172006	inx-17
172007	egg-5
172008	R12E2.11
172009	rpn-8
172010	R12E2.13
172011	suco-1
172012	kel-20
172013	ppw-1
172015	snrp-40.2
172016	C18E3.3
172017	hop-1
172018	swsn-2.2
172019	C18E3.1
172020	melo-2
172021	nab-1
172022	C43E11.5
172023	exoc-7
172024	tufm-2
172025	cogc-5
172026	met-1
172027	mus-81
172028	C43E11.9
172029	cdc-6
172030	acin-1
172031	Y47D9A.5
172032	scpl-3
172033	Y47D9A.1
172034	anc-1
172035	pdp-1
172036	ZK973.9
172037	lpd-5
172038	cec-10
172039	ZK973.11
172040	ZK973.1
172041	dhc-1
172044	eif-3.H
172045	cps-6
172046	cmt-1
172047	eri-7
172050	eri-6
172051	gcy-28
172052	mrpl-19
172053	rnf-145
172054	bet-1
172056	Y119C1B.1
172058	D1007.15
172059	ceh-17
172060	tmem-39
172061	rps-10
172062	rpl-24.1
172064	nrd-1
172065	eaf-1
172066	D1007.8
172067	C44E4.5
172068	ubr-4
172070	ssb-1
172071	acbp-1
172072	got-2.1
172073	lmd-2
172074	rpl-4
172075	B0041.5
172076	ain-2
172077	xnp-1
172078	unc-57
172079	chd-7
172081	W09C3.4
172082	gsp-3
172083	W09C3.7
172085	ugt-26
172086	ugt-28
172087	ugt-25
172088	let-502
172089	viln-1
172090	kca-1
172091	kin-35
172092	rpa-2
172093	M04F3.5
172094	rpl-41.1
172095	rpl-41.2
172096	zig-7
172097	ept-1
172098	tofu-4
172099	htp-3
172100	F57C9.4
172101	pdxk-1
172102	rga-6
172103	glc-2
172104	F25F8.1
172105	unc-38
172106	icmt-1
172107	F21F3.2
172108	pgal-1
172109	F21F3.6
172110	imb-1
172111	mfsd-13.1
172114	F28B3.10
172115	F28B3.6
172116	him-1
172117	enu-3.3
172118	app-1
172119	snf-1
172120	paf-1
172121	cil-7
172122	dyf-1
172123	mes-3
172124	dom-3
172125	sst-20
172126	F54C1.1
172127	pat-10
172128	lfe-2
172129	phat-1
172130	phat-2
172131	C46H11.2
172132	C46H11.10
172133	fhod-1
172134	vha-16
172135	kin-32
172136	C30F8.3
172137	spe-5
172138	chp-1
172139	pas-3
172140	use-1
172141	aap-1
172142	Y110A7A.15
172143	elpc-1
172144	Y110A7A.9
172145	mat-1
172146	prp-31
172147	pfkb-1.1
172148	mtm-1
172149	tyms-1
172150	unc-63
172151	trf-2
172152	ppw-2
172153	let-630
172155	spd-5
172156	npp-6
172157	slx-1
172158	bro-1
172159	fncm-1
172161	osr-1
172162	sem-2
172163	C32E12.4
172164	mrpl-47
172166	B0261.6
172167	let-363
172168	vep-1
172169	B0261.7
172170	C01G8.1
172171	cln-3.2
172172	dhs-1
172173	dnj-4
172174	erm-1
172175	hpo-32
172177	F48C1.6
172178	aman-3
172179	spe-11
172180	apm-1
172181	F55A12.5
172182	nath-10
172183	dhs-2
172184	ppk-1
172185	F55A12.2
172186	zhp-1
172187	tent-5
172188	C24A11.1
172189	frm-4
172190	coq-1
172191	erp-44.1
172192	F27C1.6
172193	F27C1.4
172194	F27C1.3
172195	atp-3
172196	F27C1.2
172197	dpy-5
172198	F27C1.1
172199	let-355
172200	C09D4.4
172201	rpl-19
172202	C09D4.3
172203	C09D4.1
172204	mrpl-24
172205	zipt-11
172206	cpd-1
172207	pup-3
172208	ostd-1
172209	tom-1
172210	pqn-52
172211	cey-3
172212	rmh-1
172213	klp-15
172214	ctnb-1
172215	tns-1
172216	vha-10
172217	trpp-8
172218	xrep-4
172219	cey-2
172220	F46F11.8
172221	F46F11.1
172222	col-53
172223	F55F8.2
172224	F55F8.3
172225	cir-1
172226	wdr-12
172228	F55F8.7
172229	ptr-10
172230	zipt-2.4
172231	dnj-21
172232	aprt-1
172233	unc-40
172234	npp-7
172236	lim-7
172237	C04F1.1
172238	rpt-5
172240	che-14
172241	ccpp-1
172242	hil-5
172243	rnt-1
172244	cpb-3
172245	glh-3
172246	mtk-1
172247	vps-51
172248	C32F10.4
172249	lin-35
172250	hmg-3
172251	nhr-2
172252	C32F10.8
172253	obr-4
172255	ceh-12
172256	gpaa-1
172257	dhhc-3
172258	F33D11.10
172259	vpr-1
172260	cdc-7
172261	noah-1
172262	pgp-2
172263	tyr-4
172264	stam-1
172266	B0207.5
172267	B0207.6
172268	air-2
172269	gpa-14
172270	avr-14
172273	simr-1
172274	C06A5.3
172275	unc-94
172276	C06A5.8
172277	rnf-1
172278	csn-2
172279	B0025.4
172280	vps-34
172281	szy-5
172282	ari-1.3
172283	ari-1.2
172284	ari-1.1
172285	pigo-1
172287	tres-1
172288	haf-9
172289	msrp-2
172290	ZK484.6
172291	oaz-1
172292	nspd-1
172293	spch-3
172294	ssp-16
172295	nse-1
172296	usp-5
172297	trak-1
172298	pept-3
172299	ttr-58
172300	T09B4.5
172301	T09B4.8
172302	tin-44
172303	chn-1
172304	T09B4.2
172305	pigv-1
172306	T05E7.3
172307	T05E7.4
172308	vet-1
172309	T05E7.1
172310	ech-1.2
172311	fars-1
172312	rbm-5
172313	rps-17
172314	T08B2.11
172315	T08B2.12
172316	C48E7.7
172317	C48E7.6
172318	spp-15
172319	cebp-2
172320	lpd-2
172321	let-611
172322	C48E7.1
172323	oac-9
172324	C10G11.8
172325	spch-2
172326	chdp-1
172327	pnk-1
172328	F26B1.5
172329	ima-2
172330	hrpk-1
172331	let-381
172332	F26B1.1
172333	bli-4
172334	K04F10.3
172335	K04F10.7
172336	ZC308.4
172338	gld-2
172339	klu-2
172340	cuti-1
172341	ZC328.5
172342	san-1
172343	ZC328.3
172344	rbx-2
172345	ncbp-1
172346	snt-4
172347	T23H2.3
172348	npp-12
172350	knl-2
172351	acdh-3
172352	K06A5.3
172353	cdc-25.1
172354	uad-2
172355	nmtn-1
172357	dbr-1
172358	acdh-1
172359	C55B7.3
172360	gly-2
172361	glh-2
172362	T10E9.4
172363	nuo-2
172364	cpg-22
172365	T10E9.2
172366	T10E9.1
172367	acdh-4
172368	F57B10.8
172369	spg-20
172370	dad-1
172371	tre-1
172372	tmed-3
172373	bag-1
172374	mei-2
172375	syp-6
172376	ipgm-1
172378	D2092.4
172380	D2092.8
172381	ppfr-2
172382	mctp-1
172383	ZC581.3
172385	ZC581.9
172386	C17F3.1
172387	T23B3.5
172388	T23B3.1
172389	mec-6
172390	lbp-6
172391	smg-5
172392	dhod-1
172393	cytb-5.2
172394	unc-37
172395	hrpf-1
172396	gpc-2
172397	unc-87
172398	pqn-21
172399	cye-1
172400	acdh-5
172401	C37A2.7
172402	pqn-20
172404	C37A2.8
172405	mek-5
172406	teg-4
172408	ahcy-1
172409	dpf-3
172410	dpy-14
172411	syp-4
172412	rpb-5
172413	sacy-1
172414	glh-1
172415	smz-2
172418	smg-1
172419	haps-1
172420	C48B6.2
172421	C48B6.10
172422	ztf-4
172423	cerk-1
172424	T10B11.6
172425	T10B11.8
172426	rege-1
172427	C30F12.2
172428	C30F12.3
172429	C30F12.4
172430	idhg-2
172431	ctg-1
172432	chd-1
172433	pdi-3
172434	ubql-1
172435	sem-4
172436	W01A8.2
172437	plin-1
172438	nuo-6
172439	tofu-5
172440	kin-14
172441	mstr-1
172442	nars-1
172443	prpf-4
172444	ekl-1
172445	col-60
172446	gly-18
172447	gly-19
172448	K10D3.6
172449	glr-3
172450	unc-14
172451	taf-11.2
172452	K10D3.4
172454	fecl-1
172455	crml-1
172457	plag-15
172458	hlh-2
172459	mlt-2
172460	nhr-23
172461	swsn-9
172462	hasp-1
172463	wago-1
172464	dhp-1
172465	cpg-3
172466	adsl-1
172467	lin-61
172468	bub-1
172470	ztf-15
172471	myo-1
172472	tyr-3
172473	rde-2
172474	pfd-6
172475	F13G3.3
172476	dylt-1
172477	ttx-7
172478	F13G3.7
172479	mrpl-13
172480	eat-5
172481	mif-3
172482	F52A8.1
172483	gpb-2
172484	F52A8.3
172485	glb-18
172486	gcsh-2
172487	kbrl-1
172488	inx-14
172489	spsp-1
172490	F07A5.4
